date,ind,rain,ind,temp,ind,wetb,dewpt,vappr,rhum,msl
15/01/2018 03:00,0,0.3,0,9.5,0,9.2,8.8,11.3,94,995.8
15/01/2018 04:00,0,0,0,9.3,0,8.6,7.8,10.5,90,994.7
15/01/2018 05:00,0,0,0,9.4,0,8.4,7.3,10.2,87,993.7
15/01/2018 06:00,0,0.2,0,8.8,0,8.3,7.8,10.6,93,992.9
15/01/2018 07:00,0,0.2,0,8.8,0,8.2,7.6,10.5,92,992.7
15/01/2018 08:00,0,0.3,0,8.2,0,7.6,7,10,92,992.7
15/01/2018 09:00,0,0.1,0,7.5,0,6.8,5.9,9.3,89,992.7
15/01/2018 10:00,0,0,0,7.5,0,6.6,5.5,9,87,993.5
15/01/2018 11:00,0,0,0,7.6,0,6.3,4.7,8.5,81,994
15/01/2018 12:00,0,0,0,7,0,5.9,4.5,8.4,84,993.9
15/01/2018 13:00,0,0,0,7.4,0,5.8,3.6,7.9,76,993.3
15/01/2018 14:00,0,0,0,7.6,0,5.7,3,7.6,72,992.6
15/01/2018 15:00,0,0,0,6.7,0,5.2,3.2,7.7,78,992.8
15/01/2018 16:00,0,0.4,0,5,0,4.2,3.2,7.7,88,992.9
15/01/2018 17:00,0,0.1,0,5.3,0,4.4,3,7.6,84,992.7
15/01/2018 18:00,0,0,0,5.5,0,4.4,2.7,7.4,82,992.2
15/01/2018 19:00,0,0.2,0,5.2,0,4,2.3,7.2,81,991.9
15/01/2018 20:00,0,0,0,5,0,3.9,2.3,7.2,82,991.6
15/01/2018 21:00,0,0.1,0,5,0,3.9,2.3,7.2,82,991.6
15/01/2018 22:00,0,0,0,5.1,0,3.9,2.1,7.1,81,991.3
15/01/2018 23:00,0,0.2,0,3.5,0,2.8,1.5,6.8,86,992
16/01/2018 00:00,0,0,0,3.7,0,2.8,1.5,6.8,85,992.3
16/01/2018 01:00,0,0,0,3.8,0,2.7,1.1,6.6,82,992.3
16/01/2018 02:00,0,0.2,0,2.8,0,2,0.9,6.5,87,992.7
16/01/2018 03:00,0,0.1,0,2.9,0,2.1,0.8,6.5,86,992.8
16/01/2018 04:00,0,0,0,2.9,0,2,0.5,6.3,84,993
16/01/2018 05:00,0,0,0,2.4,0,1.7,0.4,6.3,86,992.9
16/01/2018 06:00,0,0,0,1.9,0,1.3,0.3,6.2,88,993.2
16/01/2018 07:00,0,0,0,2.1,0,1.3,-0.2,6,84,993.8
16/01/2018 08:00,0,0,0,1.8,0,1.1,-0.3,6,85,994.1
16/01/2018 09:00,0,0,0,2.2,0,1.4,-0.1,6.1,84,994
16/01/2018 10:00,0,0.1,0,2.7,0,1.6,-0.2,6,81,993.8
16/01/2018 11:00,0,0,0,3.1,0,2.2,0.5,6.4,83,993.8
16/01/2018 12:00,0,0.3,0,2.8,0,2.2,1.1,6.6,88,993.2
16/01/2018 13:00,0,0.1,0,2.6,0,2,1,6.6,89,992.7
16/01/2018 14:00,0,0.6,0,1.3,0,0.9,0.3,6.3,93,992.3
16/01/2018 15:00,0,0,0,2.1,0,1.5,0.4,6.3,88,991.7
16/01/2018 16:00,0,0,0,1.8,0,1.3,0.4,6.3,90,991.5
16/01/2018 17:00,0,0.4,0,0.9,0,0.4,-0.3,6,92,991.8
16/01/2018 18:00,0,0.6,0,0.6,0,0.3,-0.2,6,93,991.4
16/01/2018 19:00,0,0,0,0.7,0,0.2,-0.7,5.8,90,992.1
16/01/2018 20:00,0,0.1,0,0.7,0,0.3,-0.4,5.9,92,992.1
16/01/2018 21:00,0,0.2,0,0.5,0,0,-0.9,5.7,90,992.8
16/01/2018 22:00,0,0.1,0,0.6,0,-0.1,-1.2,5.6,87,993.7
16/01/2018 23:00,0,0.3,0,0.4,0,0.1,-0.5,5.9,93,995
17/01/2018 00:00,0,0.5,0,0.7,0,0.2,-0.7,5.8,90,995.9
17/01/2018 01:00,0,0.2,0,0.8,0,0.2,-0.8,5.8,89,997
17/01/2018 02:00,0,0,0,1.3,0,0.6,-0.7,5.8,86,998.6
17/01/2018 03:00,0,0.3,0,1.6,0,1,-0.1,6.1,88,999.9
17/01/2018 04:00,0,0.2,0,1.6,0,1,0.1,6.1,89,1001.2
17/01/2018 05:00,0,0,0,2,0,1.3,0.1,6.1,86,1002.6
17/01/2018 06:00,0,0,0,1.8,0,1.1,-0.2,6,86,1003.8
17/01/2018 07:00,0,0,0,1.5,0,0.9,-0.3,6,88,1004.6
17/01/2018 08:00,0,0,0,1.9,0,1,-0.5,5.9,84,1005.1
17/01/2018 09:00,0,0,0,1.8,0,1,-0.6,5.9,84,1005.9
17/01/2018 10:00,0,0,0,2.6,0,1.6,-0.2,6,81,1006.4
17/01/2018 11:00,0,0,0,3.6,0,2.4,0.3,6.3,79,1006.8
17/01/2018 12:00,0,0,0,4.2,0,2.8,0.5,6.3,77,1006.9
17/01/2018 13:00,0,0,0,5.3,0,3.5,0.8,6.5,72,1006.3
17/01/2018 14:00,0,0,0,5.2,0,3.6,1.1,6.6,74,1005.7
17/01/2018 15:00,0,0,0,5.1,0,3.8,2,7,80,1005.4
17/01/2018 16:00,0,0,0,4.9,0,3.5,1.4,6.7,78,1004.2
17/01/2018 17:00,0,0,0,4.9,0,3.7,2,7.1,81,1002.9
17/01/2018 18:00,0,0.3,0,4.6,0,3.7,2.3,7.2,84,1000.9
17/01/2018 19:00,0,1.6,0,3.7,0,3.2,2.4,7.3,91,997.9
17/01/2018 20:00,0,0.8,0,3.5,0,3.2,2.6,7.4,93,993.4
17/01/2018 21:00,0,0.3,0,8,0,7.4,6.8,9.9,92,989.1
17/01/2018 22:00,0,0.3,0,9.9,0,9,7.9,10.7,87,986.9
17/01/2018 23:00,0,0.2,0,9.7,0,8.8,7.7,10.5,87,986.4
18/01/2018 00:00,0,0,0,9.6,0,7.9,5.8,9.2,76,986.1
18/01/2018 01:00,0,0,0,7.5,0,5.7,3.4,7.8,75,989.5
18/01/2018 02:00,0,0,0,4.1,0,2.9,1.1,6.6,80,994
18/01/2018 03:00,0,0,0,3.7,0,2.8,1.4,6.8,85,996.5
18/01/2018 04:00,0,0,0,4.5,0,3.6,2.2,7.2,85,997.2
18/01/2018 05:00,0,0,0,4.4,0,3.4,2,7,84,998
18/01/2018 06:00,0,0,0,4.2,0,3.3,1.8,7,84,998.7
18/01/2018 07:00,0,0,0,3.2,0,2.6,1.7,6.9,89,999.4
18/01/2018 08:00,0,0,0,3.9,0,3.1,1.9,7,86,999.7
18/01/2018 09:00,0,0,0,3.9,0,3,1.5,6.8,84,1000
18/01/2018 10:00,0,0,0,4.4,0,3.4,1.9,7,84,1000.6
18/01/2018 11:00,0,0,0,4.9,0,3.7,1.8,7,80,1001.2
18/01/2018 12:00,0,0,0,4.9,0,3.5,1.5,6.8,78,1001.5
18/01/2018 13:00,0,0,0,4.7,0,3.2,1,6.6,76,1001.8
18/01/2018 14:00,0,0,0,5.4,0,3.6,0.9,6.5,72,1002.2
18/01/2018 15:00,0,0,0,4.8,0,3.1,0.5,6.3,73,1002.7
18/01/2018 16:00,0,0,0,4.7,0,3,0.2,6.2,72,1003.2
18/01/2018 17:00,0,0,0,3.7,0,2.4,0.2,6.2,78,1004
18/01/2018 18:00,0,0,0,3.1,0,2.1,0.3,6.3,82,1004.6
18/01/2018 19:00,0,0,0,2.3,0,1.5,0.2,6.2,86,1004.9
18/01/2018 20:00,0,0,0,2.2,0,1.4,0.1,6.1,86,1005.2
18/01/2018 21:00,0,0,0,1.6,0,1,-0.2,6,87,1005.6
18/01/2018 22:00,0,0,0,1.3,0,0.7,-0.5,5.9,88,1005.5
18/01/2018 23:00,0,0,0,1.1,0,0.5,-0.6,5.9,88,1005.8
19/01/2018 00:00,0,0,0,1.1,0,0.5,-0.7,5.8,87,1006
19/01/2018 01:00,0,0,0,1.3,0,0.7,-0.4,5.9,88,1006.1
19/01/2018 02:00,0,0,0,1.2,0,0.6,-0.5,5.9,88,1006.2
19/01/2018 03:00,0,0,0,1.5,0,0.8,-0.3,6,88,1006.5
19/01/2018 04:00,0,0,0,1.2,0,0.5,-0.8,5.8,86,1006.6
19/01/2018 05:00,0,0,0,0.9,0,0.3,-0.8,5.8,88,1006.3
19/01/2018 06:00,0,0,0,1,0,0.4,-0.7,5.8,88,1006.5
19/01/2018 07:00,0,0,0,1,0,0.4,-0.8,5.8,87,1006.4
19/01/2018 08:00,0,0,0,1.5,0,0.7,-0.5,5.9,86,1006.7
19/01/2018 09:00,0,0,0,1.6,0,1,-0.1,6.1,88,1007
19/01/2018 10:00,0,0,0,2,0,1.2,-0.1,6.1,85,1007.2
19/01/2018 11:00,0,0,0,2.8,0,1.7,-0.1,6.1,81,1007.4
19/01/2018 12:00,0,0,0,3.6,0,2.5,0.6,6.4,80,1006.9
19/01/2018 13:00,0,0,0,4.1,0,2.8,0.7,6.4,78,1007
19/01/2018 14:00,0,0,0,4.3,0,2.8,0.4,6.3,75,1006.7
19/01/2018 15:00,0,0,0,4.5,0,3.1,0.9,6.5,77,1006.7
19/01/2018 16:00,0,0,0,3.8,0,2.5,0.4,6.3,78,1006.6
19/01/2018 17:00,0,0,0,3.2,0,2.3,0.8,6.5,84,1006.5
19/01/2018 18:00,0,0,0,3,0,2.1,0.6,6.4,84,1007
19/01/2018 19:00,0,0,0,2.6,0,1.6,0,6.1,83,1006.9
19/01/2018 20:00,0,0,0,2.4,0,1.5,-0.2,6,82,1006.5
19/01/2018 21:00,0,0,0,2.6,0,1.8,0.3,6.3,84,1006.2
19/01/2018 22:00,0,0,0,2.7,0,1.8,0.3,6.2,84,1005.7
19/01/2018 23:00,0,0,0,2.6,0,1.6,0.1,6.2,83,1004.9
20/01/2018 00:00,0,0,0,2.1,0,1.4,0.2,6.2,87,1004.3
20/01/2018 01:00,0,0,0,3.2,0,2.3,0.9,6.5,84,1003.1
20/01/2018 02:00,0,0,0,3.4,0,2.5,1,6.6,84,1002.3
20/01/2018 03:00,0,0,0,3.1,0,2.3,1,6.6,86,1001.4
20/01/2018 04:00,0,0,0,2.9,0,2.3,1.4,6.8,90,1000.6
20/01/2018 05:00,0,0.4,0,2.8,0,2.5,1.9,7,94,1000.2
20/01/2018 06:00,0,0.4,0,2.6,0,2.4,1.9,7,95,999.2
20/01/2018 07:00,0,0.3,0,2.5,0,2.3,2,7.1,96,998.8
20/01/2018 08:00,0,1,0,2.8,0,2.5,2.1,7.1,95,997.9
20/01/2018 09:00,0,0.7,0,2.9,0,2.7,2.4,7.2,96,998.2
20/01/2018 10:00,0,2.4,0,3.2,0,2.9,2.6,7.3,95,998
20/01/2018 11:00,0,1.5,0,3.3,0,3,2.5,7.3,94,998.1
20/01/2018 12:00,0,1,0,3.7,0,3.4,2.9,7.5,94,997.9
20/01/2018 13:00,0,0.2,0,4.2,0,3.9,3.5,7.8,95,998.7
20/01/2018 14:00,0,0.5,0,4.3,0,4,3.5,7.8,94,1000.5
20/01/2018 15:00,0,0.1,0,4.3,0,4,3.5,7.8,94,1002.1
20/01/2018 16:00,0,0.1,0,4.4,0,4.1,3.7,8,95,1003.8
20/01/2018 17:00,0,0.1,0,4.4,0,4.1,3.7,8,95,1005.9
20/01/2018 18:00,0,0.2,0,4,0,3.8,3.5,7.8,96,1007.3
20/01/2018 19:00,0,0,0,3,0,2.7,2.3,7.2,95,1008.6
20/01/2018 20:00,0,0,0,1,0,0.7,0.3,6.3,95,1009.5
20/01/2018 21:00,0,0,0,0.9,0,0.7,0.5,6.3,96,1010.4
20/01/2018 22:00,0,0,0,1.9,0,1.8,1.6,6.9,97,1011.1
20/01/2018 23:00,0,0,0,2,0,1.9,1.7,6.9,97,1011.2
21/01/2018 00:00,0,0,0,2,0,1.8,1.6,6.9,97,1011.1
21/01/2018 01:00,0,0.4,0,2.5,0,2.4,2.2,7.1,97,1010.9
21/01/2018 02:00,0,1,0,3.6,0,3.5,3.2,7.7,96,1010.3
21/01/2018 03:00,0,0.3,0,4.3,0,3.9,3.4,7.8,93,1009.7
21/01/2018 04:00,0,1.5,0,4.5,0,4.2,3.8,8,94,1008.8
21/01/2018 05:00,0,2,0,4.9,0,4.6,4.1,8.2,95,1007.6
21/01/2018 06:00,0,2.3,0,5.4,0,5.1,4.6,8.5,94,1006.2
21/01/2018 07:00,0,1.2,0,6,0,5.7,5.3,8.9,95,1005
21/01/2018 08:00,0,2.1,0,6.5,0,6.2,5.8,9.2,95,1004.2
21/01/2018 09:00,0,1.8,0,6.8,0,6.6,6.4,9.6,96,1004.2
21/01/2018 10:00,0,1.8,0,8,0,7.8,7.6,10.5,97,1003.6
21/01/2018 11:00,0,1.1,0,10.7,0,10.4,10,12.3,96,1002.7
21/01/2018 12:00,0,0.3,0,11.2,0,10.8,10.4,12.6,94,1002.4
21/01/2018 13:00,0,1.9,0,11.7,0,11.2,10.8,12.9,94,1002
21/01/2018 14:00,0,0.2,0,12.2,0,11.6,11.1,13.2,92,1001.3
21/01/2018 15:00,0,0,0,12.4,0,11.8,11.2,13.3,92,1000.6
21/01/2018 16:00,0,0,0,11.2,0,10,8.7,11.3,84,1001.2
21/01/2018 17:00,0,0,0,10.8,0,8.9,6.9,9.9,76,1001.9
21/01/2018 18:00,0,0,0,9.5,0,7.9,6.1,9.4,79,1003
21/01/2018 19:00,0,0,0,9.1,0,7.3,5,8.7,75,1004.1
21/01/2018 20:00,0,0,0,8.7,0,6.8,4.4,8.3,74,1004.2
21/01/2018 21:00,0,0,0,8.6,0,7,5.1,8.8,78,1005.1
21/01/2018 22:00,0,0,0,8.4,0,6.7,4.5,8.4,76,1005.4
21/01/2018 23:00,0,0,0,7.9,0,6.3,4.3,8.3,78,1005.6
22/01/2018 00:00,0,0,0,8.2,0,6.5,4.4,8.4,77,1005.2
22/01/2018 01:00,0,0,0,8,0,6.5,4.6,8.5,78,1005.5
22/01/2018 02:00,0,0,0,7.9,0,6.5,4.6,8.5,79,1005.7
22/01/2018 03:00,0,0,0,8,0,6.6,4.7,8.6,79,1006.1
22/01/2018 04:00,0,0,0,7.8,0,6.4,4.6,8.5,80,1006.7
22/01/2018 05:00,0,0,0,7.4,0,6.2,4.7,8.5,83,1007.3
22/01/2018 06:00,0,0,0,7.3,0,5.9,4.1,8.2,80,1007.7
22/01/2018 07:00,0,0,0,7.1,0,5.7,3.9,8.1,79,1008.3
22/01/2018 08:00,0,0,0,7.3,0,5.9,4.1,8.2,80,1009.3
22/01/2018 09:00,0,0,0,7.6,0,6.1,4.1,8.2,78,1010.5
22/01/2018 10:00,0,0,0,7.8,0,6.4,4.5,8.4,79,1011.3
22/01/2018 11:00,0,0,0,8,0,6.6,4.9,8.7,80,1011.8
22/01/2018 12:00,0,0,0,8.4,0,6.9,5,8.7,79,1012.5
22/01/2018 13:00,0,0,0,8.4,0,6.6,4.3,8.3,75,1013.1
22/01/2018 14:00,0,0,0,8.5,0,6.8,4.8,8.6,77,1013.3
22/01/2018 15:00,0,0,0,8.6,0,6.9,4.8,8.6,77,1013
22/01/2018 16:00,0,0,0,8.6,0,6.9,4.7,8.6,76,1013.3
22/01/2018 17:00,0,0,0,8.2,0,6.7,4.9,8.6,79,1013.4
22/01/2018 18:00,0,0,0,8.2,0,6.6,4.4,8.4,77,1013.5
22/01/2018 19:00,0,0,0,8.1,0,6.4,4.4,8.4,77,1013.2
22/01/2018 20:00,0,0,0,8.2,0,6.6,4.5,8.4,77,1012.6
22/01/2018 21:00,0,0,0,8.2,0,6.6,4.5,8.4,77,1012
22/01/2018 22:00,0,0,0,9.1,0,7.4,5.2,8.8,76,1011.2
22/01/2018 23:00,0,0,0,9.9,0,8.2,6.3,9.5,77,1010.3
23/01/2018 00:00,0,0,0,10.1,0,8.7,7.2,10.1,82,1009.6
23/01/2018 01:00,0,0,0,10.2,0,9,7.6,10.5,84,1008.3
23/01/2018 02:00,0,0,0,10.8,0,9.6,8.3,11,84,1007.4
23/01/2018 03:00,0,0,0,11.1,0,10,8.9,11.4,86,1006.1
23/01/2018 04:00,0,0.4,0,11.2,0,10.3,9.5,11.8,88,1005.1
23/01/2018 05:00,0,0,0,11.8,0,10.8,9.8,12.1,87,1004.1
23/01/2018 06:00,0,0,0,11.8,0,10.6,9.4,11.8,85,1003.1
23/01/2018 07:00,0,0,0,12.3,0,11.1,9.8,12.1,84,1002.6
23/01/2018 08:00,0,0,0,12.2,0,10.8,9.3,11.7,82,1002
23/01/2018 09:00,0,0,0,12.1,0,10.9,9.7,12.1,85,1002.5
23/01/2018 10:00,0,0,0,12.6,0,10.8,9,11.5,78,1002.5
23/01/2018 11:00,0,0,0,13,0,11.1,9.2,11.6,77,1002.7
23/01/2018 12:00,0,0,0,13,0,10.9,8.7,11.3,74,1002.7
23/01/2018 13:00,0,0,0,12.9,0,10.3,7.6,10.4,70,1002.5
23/01/2018 14:00,0,0,0,12.7,0,9.8,6.8,9.9,67,1002.7
23/01/2018 15:00,0,0,0,12.3,0,9,5.3,8.9,62,1003.4
23/01/2018 16:00,0,0,0,11.2,0,7.8,3.7,7.9,59,1004.7
23/01/2018 17:00,0,0,0,10.3,0,7.5,4.1,8.2,65,1005.2
23/01/2018 18:00,0,0,0,9.4,0,6.9,3.6,7.9,66,1005.2
23/01/2018 19:00,0,0,0,9.5,0,7.1,4.1,8.2,69,1004.6
23/01/2018 20:00,0,0,0,9.6,0,7.5,4.8,8.6,71,1003.8
23/01/2018 21:00,0,0,0,9.7,0,7.8,5.5,9.1,75,1002.4
23/01/2018 22:00,0,0,0,10.6,0,8.5,6.1,9.4,73,1000.8
23/01/2018 23:00,0,0,0,11.3,0,8.5,5.3,8.9,66,998.2
24/01/2018 00:00,0,0,0,11.9,0,9.7,7.4,10.3,74,996.2
24/01/2018 01:00,0,0,0,12.3,0,10.2,8,10.8,75,993.5
24/01/2018 02:00,0,0,0,11.9,0,10.2,8.5,11.1,79,991.5
24/01/2018 03:00,0,3,0,11.1,0,10.4,9.7,12,91,990.1
24/01/2018 04:00,0,5.2,0,9,0,8.4,7.6,10.4,90,991.3
24/01/2018 05:00,0,2.8,0,7.5,0,6.4,5,8.7,84,992.5
24/01/2018 06:00,0,0.2,0,6.8,0,5.5,3.7,8,80,992.4
24/01/2018 07:00,0,0,0,7.1,0,5.4,3.2,7.7,76,993
24/01/2018 08:00,0,0,0,6.5,0,5,2.9,7.5,77,993.3
24/01/2018 09:00,0,0,0,7.2,0,5.2,2.4,7.3,71,993.5
24/01/2018 10:00,0,0,0,7.2,0,5.2,2.3,7.2,71,993.9
24/01/2018 11:00,0,0,0,8,0,5.7,2.5,7.3,68,994.5
24/01/2018 12:00,0,0,0,8.8,0,6.1,2.5,7.3,64,995
24/01/2018 13:00,0,0,0,7.3,0,5.4,2.7,7.4,72,995.2
24/01/2018 14:00,0,0,0,7.8,0,5.7,2.8,7.5,70,995.2
24/01/2018 15:00,0,0,0,7.2,0,5.4,2.8,7.5,73,995.3
24/01/2018 16:00,0,0,0,6.5,0,4.9,2.7,7.4,76,995.8
24/01/2018 17:00,0,0,0,6.5,0,4.7,2.2,7.1,73,995.8
24/01/2018 18:00,0,0,0,6.4,0,4.4,1.4,6.7,69,996.3
24/01/2018 19:00,0,0,0,6.4,0,4.4,1.4,6.7,70,996.2
24/01/2018 20:00,0,0,0,6.1,0,4.3,1.5,6.8,72,996.5
24/01/2018 21:00,0,0,0,6.2,0,4.3,1.6,6.8,72,996.8
24/01/2018 22:00,0,0,0,6,0,4.1,1.4,6.8,72,997.1
24/01/2018 23:00,0,0,0,5.9,0,4.1,1.4,6.8,73,997.8
25/01/2018 00:00,0,0,0,5.5,0,3.8,1.2,6.6,73,998
25/01/2018 01:00,0,0,0,5.3,0,3.6,1,6.6,73,997.8
25/01/2018 02:00,0,0,0,5.1,0,3.5,0.9,6.5,74,997.7
25/01/2018 03:00,0,0,0,5.1,0,3.4,0.7,6.4,73,997.6
25/01/2018 04:00,0,0,0,4.9,0,3.3,0.8,6.5,75,997.1
25/01/2018 05:00,0,0,0,4.8,0,3.2,0.8,6.5,75,997.1
25/01/2018 06:00,0,0,0,4.5,0,3,0.5,6.4,75,997.2
25/01/2018 07:00,0,0,0,4.6,0,3,0.6,6.4,75,997
25/01/2018 08:00,0,0,0,4.8,0,3.3,0.9,6.5,75,996.8
25/01/2018 09:00,0,0,0,5.9,0,4,0.9,6.5,70,996.8
25/01/2018 10:00,0,0,0,6.4,0,4.8,2.4,7.3,75,997.2
25/01/2018 11:00,0,0,0,5.9,0,4.5,2.5,7.3,78,997.8
25/01/2018 12:00,0,0,0,6.9,0,5.2,2.8,7.5,75,997.9
25/01/2018 13:00,0,0,0,7.7,0,5.9,3.4,7.8,74,998.5
25/01/2018 14:00,0,0,0,8.3,0,6.2,3.4,7.8,71,999.1
25/01/2018 15:00,0,0,0,8.3,0,6,2.8,7.5,68,999.6
25/01/2018 16:00,0,0,0,7.7,0,5.8,3,7.6,71,1000.5
25/01/2018 17:00,0,0,0,6.4,0,4.9,2.7,7.4,77,1001.7
25/01/2018 18:00,0,0,0,5.4,0,4.2,2.6,7.3,82,1002.9
25/01/2018 19:00,0,0,0,5.2,0,4.2,2.8,7.5,84,1003.9
25/01/2018 20:00,0,0,0,5.4,0,4.6,3.5,7.9,87,1005.3
25/01/2018 21:00,0,0,0,5.9,0,4.9,3.4,7.8,84,1006.5
25/01/2018 22:00,0,0,0,6.1,0,5.1,3.7,8,85,1008.1
25/01/2018 23:00,0,0,0,5.9,0,4.8,3.3,7.7,82,1009.8
26/01/2018 00:00,0,0,0,5.8,0,4.8,3.4,7.8,84,1011.5
26/01/2018 01:00,0,0,0,5.6,0,4.5,3,7.6,83,1012.9
26/01/2018 02:00,0,0,0,5,0,4,2.5,7.3,84,1013.9
26/01/2018 03:00,0,0,0,3.9,0,3.3,2.3,7.2,89,1015.4
26/01/2018 04:00,0,0,0,3.5,0,3,2.1,7.1,90,1016.6
26/01/2018 05:00,0,0,0,3.4,0,2.8,1.9,7,89,1017.9
26/01/2018 06:00,0,0,0,2.3,0,1.8,1,6.6,91,1019.1
26/01/2018 07:00,0,0,0,1.6,0,1.3,0.8,6.5,94,1019.9
26/01/2018 08:00,0,0,0,1.4,0,1.1,0.6,6.4,94,1020.9
26/01/2018 09:00,0,0,0,2,0,1.7,1.2,6.6,94,1022.2
26/01/2018 10:00,0,0,0,3.5,0,3,2.2,7.2,91,1022.2
26/01/2018 11:00,0,0,0,5,0,4,2.6,7.4,84,1023.3
26/01/2018 12:00,0,0,0,6,0,5,3.5,7.9,84,1022.8
26/01/2018 13:00,0,0,0,6.5,0,5.2,3.6,7.9,82,1022.8
26/01/2018 14:00,0,0,0,6.2,0,5.3,4.1,8.2,86,1022.9
26/01/2018 15:00,0,0,0,6.1,0,5.2,4,8.1,86,1022.7
26/01/2018 16:00,0,0,0,6.3,0,5.3,4,8.2,85,1023.5
26/01/2018 17:00,0,0,0,6.2,0,5.2,3.9,8.1,85,1023.5
26/01/2018 18:00,0,0,0,6.1,0,5.2,4,8.1,86,1023.3
26/01/2018 19:00,0,0,0,6.5,0,5.3,3.7,8,82,1023
26/01/2018 20:00,0,0,0,7,0,5.7,3.9,8.1,81,1022.9
26/01/2018 21:00,0,0,0,6.6,0,5.5,4,8.2,83,1022.1
26/01/2018 22:00,0,0.1,0,6.7,0,5.3,3.4,7.8,79,1021.5
26/01/2018 23:00,0,0,0,7,0,5.7,3.8,8,80,1021.1
27/01/2018 00:00,0,0,0,7.5,0,6.1,4.2,8.3,80,1019.9
27/01/2018 01:00,0,0,0,7.8,0,6.6,5.1,8.8,82,1019.5
27/01/2018 02:00,0,0,0,8.2,0,7.1,5.8,9.2,84,1018.7
27/01/2018 03:00,0,0,0,8.8,0,7.7,6.5,9.7,85,1017.7
27/01/2018 04:00,0,0.7,0,8.7,0,7.9,7.1,10.1,89,1016.9
27/01/2018 05:00,0,1.1,0,9,0,8.3,7.5,10.4,90,1016
27/01/2018 06:00,0,0.6,0,9.5,0,9,8.4,11.1,93,1015.3
27/01/2018 07:00,0,0.2,0,10.2,0,9.7,9.1,11.6,93,1014.9
27/01/2018 08:00,0,0,0,10.6,0,10,9.5,11.8,92,1015.5
27/01/2018 09:00,0,0,0,10.9,0,10.4,10,12.3,94,1016.1
27/01/2018 10:00,0,0,0,11.3,0,10.8,10.2,12.4,92,1016.4
27/01/2018 11:00,0,0,0,11.6,0,11,10.5,12.7,92,1017.3
27/01/2018 12:00,0,0,0,12.1,0,11.3,10.6,12.7,90,1017.4
27/01/2018 13:00,0,0,0,12.4,0,11.4,10.5,12.7,88,1017.1
27/01/2018 14:00,0,0,0,12.8,0,11.5,10.2,12.4,84,1016.9
27/01/2018 15:00,0,0.1,0,12.1,0,11.3,10.5,12.7,90,1017.8
27/01/2018 16:00,0,0.4,0,11.5,0,10.7,9.9,12.2,89,1019.2
27/01/2018 17:00,0,0,0,10.5,0,8.7,6.7,9.8,77,1019.9
27/01/2018 18:00,0,0,0,9.9,0,8,5.8,9.2,75,1021
27/01/2018 19:00,0,0,0,9.1,0,7.6,5.9,9.3,80,1022
27/01/2018 20:00,0,0,0,8.7,0,7.4,5.9,9.3,82,1023
27/01/2018 21:00,0,0,0,8.4,0,7.2,5.8,9.2,83,1024
27/01/2018 22:00,0,0,0,8.2,0,7.1,5.8,9.2,84,1024.6
27/01/2018 23:00,0,0,0,8.6,0,7.4,6,9.4,84,1024.7
28/01/2018 00:00,0,0,0,8.8,0,7.7,6.3,9.6,84,1025
28/01/2018 01:00,0,0,0,9.7,0,8.6,7.4,10.3,85,1024.7
28/01/2018 02:00,0,0,0,10.1,0,9.3,8.4,11,88,1024.3
28/01/2018 03:00,0,0,0,10.4,0,9.6,8.8,11.3,90,1023.8
28/01/2018 04:00,0,0,0,11.5,0,10.6,9.8,12.1,89,1023.2
28/01/2018 05:00,0,0,0,11.9,0,11,10.2,12.4,89,1023.4
28/01/2018 06:00,0,0,0,11.7,0,11.1,10.5,12.7,92,1023.7
28/01/2018 07:00,0,0,0,12.2,0,11.2,10.3,12.6,88,1023.7
28/01/2018 08:00,0,0.1,0,12,0,11.2,10.5,12.7,90,1024.2
28/01/2018 09:00,0,0,0,12,0,11.2,10.5,12.7,90,1025.1
28/01/2018 10:00,0,0,0,12.3,0,11.2,10.1,12.4,86,1025.5
28/01/2018 11:00,0,0,0,12.6,0,11.3,10,12.3,83,1026.1
28/01/2018 12:00,0,0,0,13.1,0,11.4,9.7,12.1,79,1026.1
28/01/2018 13:00,0,0,0,12.9,0,11.3,9.7,12.1,81,1026.1
28/01/2018 14:00,0,0,0,12.7,0,11.1,9.5,11.9,81,1025.7
28/01/2018 15:00,0,0,0,12.8,0,10.6,8.5,11.1,75,1025.2
28/01/2018 16:00,0,0,0,12.4,0,10.2,8,10.7,74,1024.9
28/01/2018 17:00,0,0,0,11.9,0,9.6,7,10,72,1024.8
28/01/2018 18:00,0,0,0,11.6,0,9.5,7.3,10.3,75,1024.1
28/01/2018 19:00,0,0,0,11.4,0,9.7,7.9,10.7,79,1024
28/01/2018 20:00,0,0,0,11.3,0,9.7,8.1,10.8,80,1023.8
28/01/2018 21:00,0,0,0,10.7,0,9.4,8.1,10.8,84,1023.1
28/01/2018 22:00,0,0,0,11,0,9.5,8,10.7,82,1022.2
28/01/2018 23:00,0,0,0,10.7,0,9.5,8.2,10.9,84,1021.7
29/01/2018 00:00,0,0,0,10.9,0,9.7,8.4,11.1,85,1020.8
29/01/2018 01:00,0,0,0,11.4,0,9.9,8.3,11,81,1019.8
29/01/2018 02:00,0,0,0,11.1,0,10.1,9,11.5,86,1019.6
29/01/2018 03:00,0,0,0,11.1,0,10,8.8,11.4,86,1019.8
29/01/2018 04:00,0,0.2,0,10.4,0,9.8,9.2,11.7,92,1019.7
29/01/2018 05:00,0,2.3,0,9.4,0,9,8.5,11.1,94,1020.3
